	aCO2-1	aCO2-2	aCO2-3	aCO2-4	aCO2-5	aCO2-6
PASV3362	0	0	0	0	0	0.000275244
PASV3705	0	0	0	0	0	0.000117962
PASV7041	0	0	0	0.000314564	0	0
PASV6460	0	0	0	0	0	0
PASV6462	0	0	0	0	0	0
PASV1182	0.000117962	0	0	0	0	0
PASV7070	0	0	0	0.000235923	0	0
PASV8831	0	0	0	0	0	0
PASV9337	0	0	0	0	0	0
PASV5682	0	0	0	0	0.000275244	0
PASV3138	0	3.93E-05	0	0	0	0
PASV4936	0	0	0	0	0	0
PASV1167	0.000157282	0	0	0	0	0
PASV1510	0	0	0	0	7.86E-05	0
PASV1194	0.000117962	0	0	0	0	0
PASV7667	0	0	0	0	0	0
PASV3740	0	0	0	0	0	7.86E-05
PASV6461	0	0	0	0	0	0
PASV1217	3.93E-05	0	0	0	0	0
PASV7605	0	0	0	0	0	0
PASV5674	0	0	0	0	0.000275244	0
PASV1480	0.000117962	0	0	0	0	0
PASV3365	0	0	0	0	0	0.000314564
PASV5679	0	0	0	0	0.000117962	0
PASV3359	0	0	0	0	0	0.000275244
PASV4206	0	0	0.000157282	0	0	0
PASV8128	0	0	0	0	0	0
PASV1233	7.86E-05	0	0	0	0	0
PASV7727	0	0	0	0	0	0
PASV7597	0	0	0	0	0	0
PASV8929	0	0	0	0	0	0
PASV1222	7.86E-05	0	0	0	0	0
PASV9322	0	0	0	0	0	0
PASV1315	3.93E-05	0	0	0	0	0
PASV4227	0	0	0.000235923	0	0	0
PASV1306	7.86E-05	0	0	0	0	0
PASV8147	0	0	0	0	0	0
PASV7631	0	0	0	0	0	0
PASV6485	0	0	0	0	0	0
PASV1312	3.93E-05	0	0	0	0	0
PASV9360	0	0	0	0	0	0
PASV5711	0	0	0	0	0.000235923	0
PASV5024	0	0	0	7.86E-05	0	0
PASV1284	7.86E-05	0	0	0	0	0
PASV7625	0	0	0	0	0	0
PASV7117	0	0	0	0.000157282	0	0
PASV6497	0	0	0	0	0	0
PASV7059	0	0	0	0.000157282	0	0
PASV9345	0	0	0	0	0	0
PASV3375	0	0	0	0	0	0.000235923
PASV3376	0	0	0	0	0	0.000275244
PASV4954	0	0	0	0	0	0
PASV8853	0	0	0	0	0	0
PASV5707	0	0	0	0	0.000275244	0
PASV4248	0	0	0.000196603	0	0	0
PASV3114	0	7.86E-05	0	0	0	0
PASV1320	3.93E-05	0	0	0	0	0
PASV4234	0	0	0.000196603	0	0	0
PASV8849	0	0	0	0	0	0
PASV1326	0.000196603	0	0	0	0	0
PASV4964	0	0	0	0	0	0
PASV3372	0	0	0	0	0	0.000275244
PASV8134	0	0	0	0	0	0
PASV9348	0	0	0	0	0	0
PASV9349	0	0	0	0	0	0
PASV3387	0	0	0	0	0	0.000275244
PASV2583	0	0.000235923	0	0	0	0
PASV4948	0	0	0	0	0	0
PASV1277	0.000117962	0	0	0	0	0
PASV2784	0	0.000157282	0	0.000117962	0	0
PASV5715	0	0	0	0	0.000235923	0
PASV4419	0	0	0.000157282	0	0.000117962	0
PASV1254	7.86E-05	0	0	0	0	0
PASV2686	0	0.000157282	0	0	0	0
PASV9353	0	0	0	0	0	0
PASV7052	0	0	0	0.000275244	0	0
PASV1287	7.86E-05	0	0	0	0	0
PASV2596	0	0.000235923	0	0	0	0
PASV1330	0.000117962	0	0	0	0	0
PASV1339	7.86E-05	0	0	0	0	0
PASV2115	3.93E-05	0	0	0.000196603	0	0
PASV6599	0	0	0	7.86E-05	0	0
PASV1317	7.86E-05	0	0	0	0	0
PASV8150	0	0	0	0	0	0
PASV4337	0	0	0.000157282	0	0	0
PASV3598	0	0	0	0	0	0.000157282
PASV8842	0	0	0	0	0	0
PASV2594	0	0.000196603	0	0	0	0
PASV8848	0	0	0	0	0	0
PASV3195	0	7.86E-05	0	0	0	0
PASV1340	3.93E-05	0	0	0	0	0
PASV2590	0	0.000235923	0	0	0	0
PASV2654	0	0.000196603	0	0	3.93E-05	0
PASV2595	0	0.000117962	0	0	0	0
PASV4242	0	0	0.000157282	0	0	0
PASV1242	0.000117962	0	0	0	0	0
PASV6488	0	0	0	0	0	0
PASV5706	0	0	0	0	0.000235923	0
PASV4970	0	0	0	0	0	0
PASV4429	0	0	0.000157282	0.000117962	0	0
PASV1300	3.93E-05	0	0	0	0	0
PASV7627	0	0	0	0	0	0
PASV4660	0	0	7.86E-05	0	0.000196603	0
PASV7623	0	0	0	0	0	0
PASV4239	0	0	0.000157282	0	0	0
PASV3394	0	0	0	0	0	0.000275244
PASV8838	0	0	0	0	0	0
PASV8145	0	0	0	0	0	0
PASV1257	7.86E-05	0	0	0	0	0
PASV9350	0	0	0	0	0	0
PASV1294	3.93E-05	0	0	0	0	0
PASV3105	0	7.86E-05	0	0	0	0.000196603
PASV1285	3.93E-05	0	0	0	0	0
PASV8144	0	0	0	0	0	0
PASV8834	0	0	0	0	0	0
PASV3680	0	0	0	0	0	0.000117962
PASV4247	0	0	0.000275244	0	0	0
PASV9344	0	0	0	0	0	0
PASV2943	0	3.93E-05	0.000157282	0	0	0
PASV2593	0	0.000235923	0	0	0	0
PASV1534	0	0	0	0	0	0
PASV4967	0	0	0	0	0	0
PASV9347	0	0	0	0	0	0
PASV7626	0	0	0	0	0	0
PASV6591	0	0	0	0.000117962	0	0
PASV2585	0	0.000235923	0	0	0	0
PASV2589	0	0.000157282	0	0	0	0
PASV8152	0	0	0	0	0	0
PASV9357	0	0	0	0	0	0
PASV4233	0	0	0.000235923	0	0	0
PASV7624	0	0	0	0	0	0
PASV6496	0	0	0	0	0	0
PASV6487	0	0	0	0	0	0
PASV5490	0	0	0	0	7.86E-05	0
PASV7628	0	0	0	0	0	0
PASV1269	0.000196603	0	0	0	0	0
PASV8846	0	0	0	0	0	0
PASV4973	0	0	0	0	0	0
PASV7055	0	0	0	0.000196603	0	0
PASV2577	0	0.000196603	0	0	0	0
PASV3473	0	0	0	0	0	0.000196603
PASV1319	3.93E-05	0	0	0	0	0
PASV3377	0	0	0	0	0	0.000275244
PASV7617	0	0	0	0	0	0
PASV1341	0.000117962	0	0	0	0	0
PASV4957	0	0	0	0	0	0
PASV1282	7.86E-05	0	0	0	0	0
PASV4232	0	0	0.000275244	0	0	0
PASV3400	0	0	0	0	0	0.000275244
PASV4245	0	0	0.000275244	0	0	0
PASV7049	0	0	0	0.000275244	0	0
PASV9355	0	0	0	0	0	0
PASV4949	0	0	0	0	0	0
PASV1325	7.86E-05	0	0	0	0	0
PASV7629	0	0	0	0	0	0
PASV4966	0	0	0	0	0	0
PASV9351	0	0	0	0	0	0
PASV8841	0	0	0	0	0	0
PASV1311	0.000157282	0	0	0	0	0
PASV3383	0	0	0	0	0	0.000235923
PASV2575	0	0.000235923	0	0	0	0
PASV4235	0	0	0.000157282	0	0	0
PASV1310	3.93E-05	0	0	0	0	0
PASV4974	0	0	0	0	0	0
PASV2598	0	0.000196603	0	0	0	0
PASV2588	0	0.000157282	0	0	0	0
PASV2587	0	0.000196603	0	0	0	0
PASV7061	0	0	0	0.000157282	0	0
PASV8142	0	0	0	0	0	0
PASV4968	0	0	0	0	0	0
PASV8847	0	0	0	0	0	0
PASV4238	0	0	0.000196603	0	0	0
PASV2028	7.86E-05	0	0	0	0	0
PASV4958	0	0	0	0	0	0
PASV8146	0	0	0	0	0	0
PASV9358	0	0	0	0	0	0
PASV7619	0	0	0	0	0	0
PASV6489	0	0	0	0	0	0
PASV8851	0	0	0	0	0	0
PASV1288	7.86E-05	0	0	0	0	0
PASV2592	0	0.000157282	0	0	0	0
PASV3392	0	0	0	0	0	0.000275244
PASV4611	0	0	3.93E-05	0	0	0
PASV4972	0	0	0	0	0	0
PASV4971	0	0	0	0	0	0
PASV8137	0	0	0	0	0	0
PASV2584	0	0.000196603	0	0	0	0
PASV9356	0	0	0	0	0	0
PASV1337	7.86E-05	0	0	0	0	0
PASV2742	0	0.000117962	0	0.000117962	0	0
PASV1274	7.86E-05	0	0	0	0	0
PASV4965	0	0	0	0	0	0
PASV7050	0	0	0	0.000275244	0	0
PASV3374	0	0	0	0	0	0.000235923
PASV7618	0	0	0	0	0	0
PASV3393	0	0	0	0	0	0.000196603
PASV1260	3.93E-05	0	0	0	0	0
PASV7611	0	0	0	0	0	0
PASV4240	0	0	0.000157282	0	0	0
PASV7046	0	0	0	0.000196603	0	0
PASV7058	0	0	0	0.000275244	0	0
PASV8148	0	0	0	0	0	0
PASV8852	0	0	0	0	0	0
PASV1335	7.86E-05	0	0	0	0	0
PASV8850	0	0	0	0	0	0
PASV5713	0	0	0	0	0.000235923	0
PASV1322	7.86E-05	0	0	0	0	0
PASV1327	7.86E-05	0	0	0	0	0
PASV8845	0	0	0	0	0	0
PASV1323	0.000117962	0	0	0	0	0
PASV4975	0	0	0	0	0	0
PASV5712	0	0	0	0	0.000275244	0
PASV1307	0.000117962	0	0	0	0	0
PASV6494	0	0	0	0	0	0
PASV5716	0	0	0	0	0.000235923	0
PASV8839	0	0	0	0	0	0
PASV7051	0	0	0	0.000235923	0	0
PASV3382	0	0	0	0	0	0.000275244
PASV7612	0	0	0	0	0	0
PASV4241	0	0	0.000196603	0	0	0
PASV3388	0	0	0	0	0	0.000275244
PASV5694	0	0	0	0	0.000235923	0
PASV4246	0	0	0.000196603	0	0	0
PASV9352	0	0	0	0	0	0
PASV3030	0	3.93E-05	0	0	0	0
PASV1278	0.000157282	0	0	0	0	0
PASV6495	0	0	0	0	0	0
PASV3717	0	0	0.000157282	0	0	0.000117962
PASV1324	3.93E-05	0	0	0	0	0
PASV4955	0	0	0	0	0	0
PASV6490	0	0	0	0	0	0
PASV1293	3.93E-05	0	0	0	0	0
PASV2597	0	0.000275244	0	0	0	0
PASV5709	0	0	0	0	0.000235923	0
PASV1272	0.000117962	0	0	0	0	0
PASV5696	0	0	0	0	0.000235923	0
PASV8138	0	0	0	0	0	0
PASV3391	0	0	0	0	0	0.000235923
PASV1318	0.000117962	0	0	0	0	0
PASV5714	0	0	0	0	0.000235923	0
PASV3396	0	0	0	0	0	0.000235923
PASV6481	0	0	0	0	0	0
PASV2599	0	0.000196603	0	0	0	0
PASV5030	0	0	0	0	7.86E-05	0
PASV5710	0	0	0	0	0.000235923	0
PASV1329	3.93E-05	0	0	0	0	0
PASV7646	0	0	0	0	0	0
PASV1421	0.000157282	0	0	0	0	0
PASV5007	0	0	0	0	0	0
PASV6506	0	0	0	0	0	0
PASV2897	0	0.000117962	0	0	0	0
PASV9368	0	0	0	0	0	0
PASV2640	0	0.000235923	0	0	0	0
PASV2624	0	0.000157282	0	0	0	0
PASV4288	0	0	0.000235923	0	0	0
PASV5756	0	0	0	0	0.000235923	0
PASV9372	0	0	0	0	0	0
PASV7081	0	0	0	0.000196603	0	0
PASV1393	3.93E-05	0	0	0	0	0
PASV7082	0	0	0	0.000235923	0	0
PASV4277	0	0	0.000196603	0	0	0
PASV1437	3.93E-05	0	0	0	0	0
PASV2631	0	0.000196603	0	0	0	0
PASV4268	0	0	0.000157282	0	0	0
PASV1413	3.93E-05	0	0	0	0	0
PASV5726	0	0	0	0	0.000117962	0
PASV4287	0	0	0.000117962	0	0	0
PASV1822	0	0	7.86E-05	0	0	0
PASV1379	3.93E-05	0	0	0	0	0
PASV3452	0	0	0	0	0	0.000157282
PASV1786	0	7.86E-05	0	0	0	0
PASV8178	0	0	0	0	0	0
PASV8412	0	0	0	0	0	0
PASV7632	0	0	0	0	0	0
PASV7660	0	0	0	0	0	0
PASV1455	0.000117962	0	0	0	0	0
PASV8869	0	0	0	0	0	0
PASV1354	0.000157282	0	0	0	0	0
PASV3443	0	0	0	0	0	0.000235923
PASV6529	0	0	0	0	0	0
PASV6516	0	0	0	0	0	0
PASV4280	0	0	0.000157282	0	0	0
PASV1451	3.93E-05	0	0	0	0	0
PASV8881	0	0	0	0	0	0
PASV8158	0	0	0	0	0	0
PASV5744	0	0	0	0	0.000196603	0
PASV8883	0	0	0	0	0	0
PASV4985	0	0	0	0	0	0
PASV7291	0	0	0	7.86E-05	0	0
PASV8163	0	0	0	0	0	0
PASV4255	0	0	0.000235923	0	0	0
PASV8157	0	0	0	0	0	0
PASV7078	0	0	0	0.000196603	0	0
PASV3424	0	0	0	0	0	0.000235923
PASV3422	0	0	0	0	0	0.000235923
PASV5969	0	0	0	0	7.86E-05	0
PASV4521	0	0	0.000117962	0	0	0
PASV7651	0	0	0	0	0	0
PASV6526	0	0	0	0	0	0
PASV2629	0	0.000196603	0	0	0	0
PASV2622	0	0.000196603	0	0	0	0
PASV1362	7.86E-05	0	0	0	0	0
PASV6693	0	0	0	0	0	0
PASV4992	0	0	0	0	0	0
PASV5016	0	0	0	0	0	0
PASV6522	0	0	0	0	0	0
PASV1406	3.93E-05	0	0	0	0	0
PASV1432	3.93E-05	0	0	0	0	0
PASV3436	0	0	0	0	0	0.000196603
PASV5736	0	0	0	0	0.000196603	0
PASV7073	0	0	0	0.000196603	0	0
PASV8179	0	0	0	0	0	0
PASV6528	0	0	0	0	0	0
PASV4283	0	0	0.000157282	0	0	0
PASV9362	0	0	0	0	0	0
PASV7071	0	0	0	0.000235923	0	0
PASV5728	0	0	0	0	0.000196603	0
PASV6511	0	0	0	0	0	0
PASV1404	7.86E-05	0	0	0	0	0
PASV8864	0	0	0	0	0	0
PASV4278	0	0	0.000157282	0	0	0
PASV4250	0	0	0.000196603	0	0	0
PASV5753	0	0	0	0	0.000196603	0
PASV1360	0.000157282	0	0	0	0	0
PASV5002	0	0	0	0	0	0
PASV8167	0	0	0	0	0	0
PASV3450	0	0	0	0	0	0.000235923
PASV4260	0	0	0.000196603	0	0	0
PASV7649	0	0	0	0	0	0
PASV3413	0	0	0	0	0	0.000235923
PASV1391	3.93E-05	0	0	0	0	0
PASV4290	0	0	0.000117962	0	0	0
PASV7065	0	0	0	0.000157282	0	0
PASV5013	0	0	0	0	0	0
PASV4987	0	0	0	0	0	0
PASV3445	0	0	0	0	0	0.000196603
PASV5757	0	0	0	0	0.000157282	0
PASV1445	7.86E-05	0	0	0	0	0
PASV9370	0	0	0	0	0	0
PASV8872	0	0	0	0	0	0
PASV8177	0	0	0	0	0	0
PASV8880	0	0	0	0	0	0
PASV6518	0	0	0	0	0	0
PASV8874	0	0	0	0	0	0
PASV7091	0	0	0	0.000196603	0	0
PASV8885	0	0	0	0	0	0
PASV5721	0	0	0	0	0.000157282	0
PASV3403	0	0	0	0	0	0.000196603
PASV9367	0	0	0	0	0	0
PASV4984	0	0	0	0	0	0
PASV1448	0.000157282	0	0	0	0	0
PASV2630	0	0.000235923	0	0	0	0
PASV5012	0	0	0	0	0	0
PASV4272	0	0	0.000117962	0	0	0
PASV5014	0	0	0	0	0	0
PASV2626	0	0.000196603	0	0	0	0
PASV7638	0	0	0	0	0	0
PASV4981	0	0	0	0	0	0
PASV6520	0	0	0	0	0	0
PASV1415	0.000117962	0	0	0	0	0
PASV2623	0	0.000196603	0	0	0	0
PASV1346	3.93E-05	0	0	0	0	0
PASV9366	0	0	0	0	0	0
PASV3449	0	0	0	0	0	0.000157282
PASV1386	0.000117962	0	0	0	0	0
PASV2628	0	0.000157282	0	0	0	0
PASV6504	0	0	0	0	0	0
PASV7079	0	0	0	0.000157282	0	0
PASV6035	0	0	0	0	7.86E-05	0
PASV5733	0	0	0	0	0.000157282	0
PASV5000	0	0	0	0	0	0
PASV4293	0	0	0.000196603	0	0	0
PASV2647	0	0.000117962	0	0	0	0
PASV2639	0	0.000196603	0	0	0	0
PASV7067	0	0	0	0.000196603	0	0
PASV3411	0	0	0	0	0	0.000196603
PASV7644	0	0	0	0	0	0
PASV8870	0	0	0	0	0	0
PASV8875	0	0	0	0	0	0
PASV4275	0	0	0.000196603	0	0	0
PASV4294	0	0	0.000157282	0	0	0
PASV1449	0.000117962	0	0	0	0	0
PASV9364	0	0	0	0	0	0
PASV1369	0.000157282	0	0	0	0	0
PASV8882	0	0	0	0	0	0
PASV3426	0	0	0	0	0	0.000235923
PASV2604	0	0.000235923	0	0	0	0
PASV7080	0	0	0	0.000196603	0	0
PASV8174	0	0	0	0	0	0
PASV1368	3.93E-05	0	0	0	0	0
PASV1439	3.93E-05	0	0	0	0	0
PASV9375	0	0	0	0	0	0
PASV2752	0	0.000117962	0	0	0	0
PASV1442	0.000157282	0	0	0	0	0
PASV2649	0	0.000196603	0	0	0	0
PASV7068	0	0	0	0.000196603	0	0
PASV3447	0	0	0	0	0	0.000196603
PASV3439	0	0	0	0	0	0.000235923
PASV1414	7.86E-05	0	0	0	0	0
PASV6329	0	0	0	0.000157282	7.86E-05	0
PASV8871	0	0	0	0	0	0
PASV3435	0	0	0	0	0	0.000196603
PASV2636	0	0.000117962	0	0	0	0
PASV7072	0	0	0	0.000196603	0	0
PASV2648	0	0.000196603	0	0	0	0
PASV4267	0	0	0.000117962	0	0	0
PASV3441	0	0	0	0	0	0.000196603
PASV8876	0	0	0	0	0	0
PASV8878	0	0	0	0	0	0
PASV2634	0	0.000235923	0	0	0	0
PASV2723	0	0.000157282	0	0	0	0
PASV1422	3.93E-05	0	0	0	0	0
PASV8860	0	0	0	0	0	0
PASV6513	0	0	0	0	0	0
PASV8873	0	0	0	0	0	0
PASV8176	0	0	0	0	0	0
PASV7089	0	0	0	0.000235923	0	0
PASV8171	0	0	0	0	0	0
PASV5730	0	0	0	0	0.000196603	0
PASV6508	0	0	0	0	0	0
PASV5727	0	0	0	0	0.000196603	0
PASV2916	0	7.86E-05	0	0	0	7.86E-05
PASV1457	7.86E-05	0	0	0	0	0
PASV8854	0	0	0	0	0	0
PASV8866	0	0	0	0	0	0
PASV7085	0	0	0	0.000235923	0	0
PASV5011	0	0	0	0	0	0
PASV5504	0	0	0	0	0	0
PASV5754	0	0	0	0	0.000157282	0
PASV1447	7.86E-05	0	0	0	0	0
PASV7088	0	0	0	0.000157282	0	0
PASV6005	0	0	0	0.000117962	0.000117962	0
PASV6521	0	0	0	0	0	0
PASV4281	0	0	0.000196603	0	0	0
PASV7062	0	0	0	0.000196603	0	0
PASV2625	0	0.000196603	0	0	0	0
PASV1367	7.86E-05	0	0	0	0	0
PASV5743	0	0	0	0	0.000235923	0
PASV2990	0	3.93E-05	0	0	0	0
PASV7656	0	0	0	0	0	0
PASV2632	0	0.000196603	0	0	0	0
PASV8868	0	0	0	0	0	0
PASV3661	0	0	0	0	0	0.000117962
PASV3444	0	0	0	0	0	0.000196603
PASV5735	0	0	0	0	0.000117962	0
PASV5752	0	0	0	0	0.000196603	0
PASV3409	0	0	0	0	0	0.000196603
PASV6512	0	0	0	0	0	0
PASV5001	0	0	0	0	0	0
PASV6514	0	0	0	0	0	0
PASV4996	0	0	0	0	0	0
PASV1395	0.000196603	0	0	0	0	0
PASV6578	0	0	0	0	0	0
PASV3432	0	0	0	0	0	0.000235923
PASV1433	0.000157282	0	0	0	0	0
PASV1429	7.86E-05	0	0	0	0	0
PASV6524	0	0	0	0	0	0
PASV7648	0	0	0	0	0	0
PASV1350	3.93E-05	0	0	0	0	0
PASV9361	0	0	0	0	0	0
PASV9365	0	0	0	0	0	0
PASV7075	0	0	0	0.000196603	0	0
PASV3410	0	0	0	0	0	0.000235923
PASV5741	0	0	0	0	0.000157282	0
PASV6499	0	0	0	0	0	0
PASV1642	3.93E-05	0	0	0	0	7.86E-05
PASV5746	0	0	0	0	0.000235923	0
PASV4292	0	0	0.000196603	0	0	0
PASV5084	0	0	0	0	0	0
PASV8867	0	0	0	0	0	0
PASV8857	0	0	0	0	0	0
PASV8858	0	0	0	0	0	0
PASV5750	0	0	0	0	0.000235923	0
PASV1431	7.86E-05	0	0	0	0	0
PASV8879	0	0	0	0	0	0
PASV2643	0	0.000235923	0	0	0	0
PASV1458	0.000196603	0	0	0	0	0
PASV1427	0.000117962	0	0	0	0	0
PASV1758	7.86E-05	0	7.86E-05	0	0	0
PASV2615	0	0.000157282	0	0	0	0
PASV7658	0	0	0	0	0	0
PASV9369	0	0	0	0	0	0
PASV1438	3.93E-05	0	0	0	0	0
PASV5009	0	0	0	0	0	0
PASV6519	0	0	0	0	0	0
PASV8154	0	0	0	0	0	0
PASV7650	0	0	0	0	0	0
PASV1441	0.000117962	0	0	0	0	0
PASV8156	0	0	0	0	0	0
PASV4995	0	0	0	0	0	0
PASV4273	0	0	0.000235923	0	0	0
PASV1388	3.93E-05	0	0	0	0	0
PASV4289	0	0	0.000235923	0	0	0
PASV6501	0	0	0	0	0	0
PASV4594	0	0	3.93E-05	0	7.86E-05	0
PASV5120	0	0	0	0	7.86E-05	0
PASV7083	0	0	0	0.000196603	0	0
PASV1436	7.86E-05	0	0	0	0	0
PASV2645	0	0.000196603	0	0	0	0
PASV7654	0	0	0	0	0	0
PASV7087	0	0	0	0.000196603	0	0
PASV1428	3.93E-05	0	0	0	0	0
PASV8155	0	0	0	0	0	0
PASV4991	0	0	0	0	0	0
PASV4286	0	0	0.000157282	0	0	0
PASV2638	0	0.000235923	0	0	0	0
PASV6502	0	0	0	0	0	0
PASV3563	0	0	0	0	0	0.000157282
PASV7657	0	0	0	0	0	0
PASV8172	0	0	0	0	0	0
PASV3440	0	0	0	0	0	0.000196603
PASV3433	0	0	0	0	0	0.000235923
PASV9376	0	0	0	0	0	0
PASV1446	3.93E-05	0	0	0	0	0
PASV5749	0	0	0	0	0.000235923	0
PASV6507	0	0	0	0	0	0
PASV8162	0	0	0	0	0	0
PASV5755	0	0	0	0	0.000196603	0
PASV4264	0	0	0.000157282	0	0	0
PASV3417	0	0	0	0	0	0.000235923
PASV3412	0	0	0	0	0	0.000117962
PASV5010	0	0	0	0	0	0
PASV6525	0	0	0	0	0	0
PASV8173	0	0	0	0	0	0
PASV6515	0	0	0	0	0	0
PASV5008	0	0	0	0	0	0
PASV6530	0	0	0	0	0	0
PASV8175	0	0	0	0	0	0
PASV1453	3.93E-05	0	0	0	0	0
PASV1402	7.86E-05	0	0	0	0	0
PASV7086	0	0	0	0.000235923	0	0
PASV4725	0	0	3.93E-05	0	0	0
PASV3438	0	0	0	0	0	0.000235923
PASV2717	0	0.000117962	0	0	0	0
PASV5064	0	0	0	0	0	0
PASV5819	0	0	0	0	0.000196603	0
PASV8201	0	0	0	0	0	0
PASV7111	0	0	0	0.000157282	0	0
PASV7104	0	0	0	0.000117962	0	0
PASV7128	0	0	0	0.000196603	0	0
PASV8914	0	0	0	0	0	0
PASV5375	0	0	0	0	0	0
PASV6539	0	0	0	0	0	0
PASV7674	0	0	0	0	0	0
PASV9383	0	0	0	0	0	0
PASV5060	0	0	0	0	0	0
PASV6566	0	0	0	0	0	0
PASV1507	7.86E-05	0	0	0	0	0
PASV6542	0	0	0	0	0	0
PASV5069	0	0	0	0	0	0
PASV3470	0	0	0	0	0	0.000157282
PASV7696	0	0	0	0	0	0
PASV5059	0	0	0	0	0	0
PASV7701	0	0	0	0	0	0
PASV3501	0	0	0	0	0	0.000157282
PASV1602	7.86E-05	0	0	0	0	0
PASV8181	0	0	0	0	0	0
PASV3454	0	0	0	0	0	0.000157282
PASV2693	0	0.000196603	0	0	0	0
PASV4353	0	0	0.000157282	0	0	0
PASV9421	0	0	0	0	0	0
PASV4336	0	0	0.000117962	0	0	0
PASV5039	0	0	0	0	0	0
PASV6555	0	0	0	0	0	0
PASV7125	0	0	0	0.000196603	0	0
PASV5820	0	0	0	0	0.000157282	0
PASV9407	0	0	0	0	0	0
PASV8907	0	0	0	0	0	0
PASV7703	0	0	0	0	0	0
PASV5814	0	0	0	0	0.000157282	0
PASV9410	0	0	0	0	0	0
PASV5809	0	0	0	0	0.000157282	0
PASV1592	3.93E-05	0	0	0	0	0
PASV3727	0	0	0	0	0	0.000117962
PASV1513	7.86E-05	0	0	0	0	0
PASV8206	0	0	0	0	0	0
PASV4339	0	0	0.000157282	0	0	0
PASV9393	0	0	0	0	0	0
PASV3497	0	0	0	0	0	0.000196603
PASV6568	0	0	0	0	0	0
PASV6557	0	0	0	0	0	0
PASV4324	0	0	0.000157282	0	0	0
PASV1585	7.86E-05	0	0	0	0	0
PASV1551	3.93E-05	0	0	0	0	0
PASV5062	0	0	0	0	0	0
PASV2683	0	0.000117962	0	0	0	0
PASV7661	0	0	0	0	0	0
PASV1497	0.000117962	0	0	0	0	0
PASV3513	0	0	0	0	0	0.000196603
PASV3504	0	0	0	0	0	0.000196603
PASV8202	0	0	0	0	0	0
PASV3499	0	0	0	0	0	0.000117962
PASV7095	0	0	0	0.000196603	0	0
PASV5772	0	0	0	0	0.000157282	0
PASV4316	0	0	0.000117962	0	0	0
PASV6569	0	0	0	0	0	0
PASV8891	0	0	0	0	0	0
PASV5808	0	0	0	0	0.000196603	0
PASV6536	0	0	0	0	0	0
PASV1577	3.93E-05	0	0	0	0	0
PASV4333	0	0	0.000196603	0	0	0
PASV1570	3.93E-05	0	0	0	0	0
PASV2716	0	0.000117962	0	0	0	0
PASV4354	0	0	0.000117962	0	0	0
PASV6665	0	0	0	0	0	0
PASV3469	0	0	0	0	0	0.000117962
PASV5810	0	0	0	0	7.86E-05	0
PASV8900	0	0	0	0	0	0
PASV2714	0	0.000157282	0	0	0	0
PASV5822	0	0	0	0	0.000157282	0
PASV9381	0	0	0	0	0	0
PASV5068	0	0	0	0	0	0
PASV7136	0	0	0	0.000196603	0	0
PASV7134	0	0	0	0.000157282	0	0
PASV8909	0	0	0	0	0	0
PASV5073	0	0	0	0	0	0
PASV4309	0	0	0.000157282	0	0	0
PASV8912	0	0	0	0	0	0
PASV5051	0	0	0	0	0	0
PASV1553	7.86E-05	0	0	0	0	0
PASV5783	0	0	0	0	0.000196603	0
PASV5798	0	0	0	0	0.000196603	0
PASV7140	0	0	0	0.000196603	0	0
PASV4590	0	0	7.86E-05	0.000117962	0	0
PASV7670	0	0	0	0	0	0
PASV2667	0	0.000157282	0	0	0	0
PASV3483	0	0	0	0	0	0.000196603
PASV4345	0	0	0.000157282	0	0	0
PASV5803	0	0	0	0	0.000196603	0
PASV8215	0	0	0	0	0	0
PASV3193	0	7.86E-05	0	0	0.000117962	0
PASV6556	0	0	0	0	0	0
PASV3484	0	0	0	0	0	0.000196603
PASV5026	0	0	0	0	0	0
PASV9416	0	0	0	0	0	0
PASV7119	0	0	0	0.000196603	0	0
PASV6545	0	0	0	0	0	0
PASV2674	0	0.000196603	0	0	0	0
PASV6561	0	0	0	0	0	0
PASV5077	0	0	0	0	0	0
PASV8916	0	0	0	0	0	0
PASV6322	0	0	0	7.86E-05	3.93E-05	0
PASV6560	0	0	0	0	0	0
PASV7669	0	0	0	0	0	0
PASV7094	0	0	0	0.000196603	0	0
PASV4317	0	0	0.000117962	0	0	0
PASV7685	0	0	0	0	0	0
PASV1482	7.86E-05	0	0	0	0	0
PASV3518	0	0	0	0	0	0.000196603
PASV1489	0.000157282	0	0	0	0	0
PASV6562	0	0	0	0	0	0
PASV8923	0	0	0	0	0	0
PASV4295	0	0	0.000157282	0	0	0
PASV7102	0	0	0	0.000196603	0	0
PASV7121	0	0	0	0.000117962	0	0
PASV8197	0	0	0	0	0	0
PASV3467	0	0	0	0	0	0.000196603
PASV7132	0	0	0	0.000157282	0	0
PASV1604	3.93E-05	0	0	0	0	0
PASV7679	0	0	0	0	0	0
PASV9409	0	0	0	0	0	0
PASV4341	0	0	0.000196603	0	0	0
PASV2658	0	0.000117962	0	0	0	0
PASV5080	0	0	0	0	0	0
PASV7706	0	0	0	0	0	0
PASV5816	0	0	0	0	0.000196603	0
PASV1600	7.86E-05	0	0	0	0	0
PASV5805	0	0	0	0	0.000196603	0
PASV8887	0	0	0	0	0	0
PASV8906	0	0	0	0	0	0
PASV9391	0	0	0	0	0	0
PASV7133	0	0	0	0.000196603	0	0
PASV7704	0	0	0	0	0	0
PASV9392	0	0	0	0	0	0
PASV9411	0	0	0	0	0	0
